DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
221419758,12/5/2022 0:00,12/5/2022 0:00,1220,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 1300 0344,32,M,O,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440,,,,200    WORLD                        WY,,33.9455,-118.4003
221820338,11/7/2022 0:00,11/2/2022 0:00,734,18,Southeast,1801,2,354,THEFT OF IDENTITY,1822,28,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,8900    ORCHARD                      AV,,33.9565,-118.2881
221008895,5/6/2022 0:00,5/5/2022 0:00,700,10,West Valley,1039,1,330,BURGLARY FROM VEHICLE,1822 0344,31,M,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330,,,,VICTORY                      BL,WOODLEY                      AV,34.1866,-118.4836
220319563,11/2/2022 0:00,11/1/2022 0:00,1500,3,Southwest,358,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822 1606 0311,21,X,X,722,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,,,IC,Invest Cont,745,,,,600 W  34TH                         ST,,34.0212,-118.2805
221821018,11/19/2022 0:00,11/19/2022 0:00,2000,18,Southeast,1862,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 0400 1821 1241 2001,45,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,,,,200 E  120TH                        ST,,33.9237,-118.2716
220115923,7/10/2022 0:00,7/10/2022 0:00,2150,1,Central,185,1,330,BURGLARY FROM VEHICLE,0344 1822 0329 1307 1609,20,M,H,108,PARKING LOT,,,IC,Invest Cont,330,,,,12TH                         ST,BROADWAY,34.0382,-118.2603
221804570,1/12/2022 0:00,1/10/2022 0:00,1000,18,Southeast,1822,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,34,F,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,100 W  COLDEN                       AV,,33.9492,-118.2739
220712033,7/25/2022 0:00,7/24/2022 0:00,400,7,Wilshire,738,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0417,29,F,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,300 S  CITRUS                       AV,,34.0689,-118.3397
220321336,12/5/2022 0:00,11/27/2022 0:00,800,3,Southwest,362,2,354,THEFT OF IDENTITY,930,56,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,,4500    RODEO                        LN,,34.0203,-118.3452
220314645,8/2/2022 0:00,8/2/2022 0:00,2205,3,Southwest,307,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 1300 1309 1202,64,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,341,,,,4500 W  ADAMS                        BL,,34.0338,-118.337
220814125,9/5/2022 0:00,8/20/2022 0:00,1500,8,West LA,838,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AO,Adult Other,510,,,,10900    STRATHMORE                   DR,,34.0686,-118.449
220411557,8/2/2022 0:00,8/2/2022 0:00,1340,4,Hollenbeck,412,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0910 1822 0329,0,X,X,968,MTA - GOLD LINE - LINCOLN/CYPRESS,,,IC,Invest Cont,740,,,,300 W  AVENUE 26,,34.0798,-118.2185
221518395,12/11/2022 0:00,12/10/2022 0:00,2300,15,N Hollywood,1585,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,10900    BLUFFSIDE                    DR,,34.1412,-118.3681
221412570,6/18/2022 0:00,6/18/2022 0:00,345,14,Pacific,1401,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,2700 S  WESTGATE                     AV,,34.0242,-118.4441
221109127,5/13/2022 0:00,5/10/2022 0:00,1100,11,Northeast,1184,2,354,THEFT OF IDENTITY,0100 1822 0930,71,M,K,203,OTHER BUSINESS,,,IC,Invest Cont,354,,,,1700    MORTON                       AV,,34.0825,-118.2521
221012733,8/12/2022 0:00,7/6/2022 0:00,800,10,West Valley,1023,1,330,BURGLARY FROM VEHICLE,1822 0386,67,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,6700    VANALDEN                     AV,,34.1922,-118.5491
221506007,2/19/2022 0:00,2/19/2022 0:00,300,15,N Hollywood,1548,2,910,KIDNAPPING,0906 2000 0400,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,910,,,,5200    HARMONY                      AV,,34.1649,-118.3665
220616362,9/21/2022 0:00,9/18/2022 0:00,200,6,Hollywood,622,1,210,ROBBERY,1822 0400 0416 0334 0443 0355,37,F,W,101,STREET,102,HAND GUN,IC,Invest Cont,210,,,,2300    JUPITER                      DR,,34.1106,-118.3646
220809958,5/24/2022 0:00,5/24/2022 0:00,1100,8,West LA,851,1,330,BURGLARY FROM VEHICLE,0321 1822 0344 1202 1602,62,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,11900    IDAHO                        AV,,34.0387,-118.4616
220814484,9/13/2022 0:00,9/13/2022 0:00,1230,8,West LA,881,2,888,TRESPASSING,344,27,F,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,888,,,,11900    MISSOURI                     AV,,34.0363,-118.4554
221517317,11/12/2022 0:00,11/12/2022 0:00,1030,15,N Hollywood,1539,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",344,47,F,W,116,OTHER/OUTSIDE,,,IC,Invest Cont,740,,,,5900    SATSUMA                      AV,,34.1776,-118.3671
221416212,9/8/2022 0:00,9/8/2022 0:00,725,14,Pacific,1456,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0919 1309 1310 1822 0326 0342,51,M,H,118,CONSTRUCTION SITE,102,HAND GUN,IC,Invest Cont,230,,,,4200 S  CENTINELA                    AV,,33.9962,-118.4275
220811018,6/21/2022 0:00,6/20/2022 0:00,1700,8,West LA,832,1,310,BURGLARY,1609 1822 0329 0321,0,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,11600    SAN VICENTE                  BL,,34.0511,-118.4643
221819886,10/30/2022 0:00,10/29/2022 0:00,1915,18,Southeast,1829,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329,0,X,X,717,HEALTH SPA/GYM,,,IC,Invest Cont,740,,,,2400 E  CENTURY                      BL,,33.9465,-118.23
221717694,12/12/2022 0:00,9/15/2022 0:00,1300,17,Devonshire,1723,1,352,PICKPOCKET,344,66,F,W,402,MARKET,,,IC,Invest Cont,352,,,,10300    MASON                        AV,,34.2573,-118.5798
220108940,3/25/2022 0:00,3/25/2022 0:00,200,1,Central,146,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 1218 2032,52,F,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,200 E  5TH                          ST,,34.0461,-118.2461
220914857,10/11/2022 0:00,10/10/2022 0:00,1500,9,Van Nuys,964,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4700    KATHERINE                    AV,,34.1564,-118.4433
220507659,4/6/2022 0:00,4/6/2022 0:00,2045,5,Harbor,563,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1814 1906 0421 0422 2004 0913,41,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,600 W  12TH                         ST,,33.7333,-118.2902
220506124,2/24/2022 0:00,1/17/2022 0:00,1605,5,Harbor,513,1,310,BURGLARY,0321 0344 1602 1202,65,F,W,223,VIDEO RENTAL STORE,,,IC,Invest Cont,310,,,,1200    257TH                        ST,,33.7909,-118.2975
221009607,5/25/2022 0:00,5/22/2022 0:00,1700,10,West Valley,1018,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,7400    DEMPSEY                      AV,,34.2048,-118.4761
240805074,1/31/2024 0:00,1/15/2022 0:00,1200,8,West LA,808,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,44,M,O,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,341,,,,1700    SUMMITRIDGE                  DR,,34.1018,-118.4197
220122189,10/10/2022 0:00,10/10/2022 0:00,720,1,Central,153,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1822 0910 2048 0416 0445 1402 0319 1414,39,M,B,917,MTA - PURPLE LINE - PERSHING SQUARE,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,500 S  HILL                         ST,,34.0488,-118.2518
220804546,1/14/2022 0:00,1/14/2022 0:00,1130,8,West LA,847,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1309 0344 2032 1822,0,X,X,101,STREET,,,IC,Invest Cont,341,,,,2300    PELHAM                       AV,,34.0444,-118.4254
221404830,1/19/2022 0:00,1/18/2022 0:00,1200,14,Pacific,1471,1,310,BURGLARY,1601 0344,41,F,W,120,STORAGE SHED,,,IC,Invest Cont,310,,,,7300    VISTA DEL MAR,,33.9581,-118.4522
220123132,10/24/2022 0:00,10/24/2022 0:00,8,1,Central,163,1,330,BURGLARY FROM VEHICLE,1307 1822 0329 1609 0344,57,F,B,108,PARKING LOT,,,IC,Invest Cont,330,,,,300 W  8TH                          ST,,34.0437,-118.2547
221210873,4/28/2022 0:00,4/28/2022 0:00,1400,12,77th Street,1241,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 2024 0421,38,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,6000 S  VICTORIA                     AV,,33.9854,-118.3323
220222311,12/13/2022 0:00,12/13/2022 0:00,30,2,Rampart,261,1,110,CRIMINAL HOMICIDE,0416 1218,54,M,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,110,,,,2200 W  7TH                          ST,,34.057,-118.2779
221913455,8/20/2022 0:00,8/17/2022 0:00,2200,19,Mission,1981,1,330,BURGLARY FROM VEHICLE,0344 1307,43,M,H,101,STREET,,,IC,Invest Cont,330,,,,8700    LANGDON                      AV,,34.2283,-118.4699
220115114,6/27/2022 0:00,6/26/2022 0:00,2000,1,Central,162,1,330,BURGLARY FROM VEHICLE,0344 1605 1300 1822,32,F,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,330,,,,700 S  GRAND                        AV,,34.0473,-118.2566
220314898,8/9/2022 0:00,8/9/2022 0:00,859,3,Southwest,311,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,59,F,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,740,,,,5600    SMILEY                       DR,,34.0299,-118.3658
220221727,12/15/2022 0:00,12/13/2022 0:00,1945,2,Rampart,217,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344,30,F,W,101,STREET,,,IC,Invest Cont,331,,,,N  ALVARADO                     ST,KENT                         ST,34.0744,-118.2654
220516875,12/8/2022 0:00,12/8/2022 0:00,1059,5,Harbor,555,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,33,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,500 N  GAFFEY                       ST,,33.7477,-118.2929
220912102,8/2/2022 0:00,7/24/2022 0:00,1500,9,Van Nuys,914,2,354,THEFT OF IDENTITY,0929 0928 0930,45,F,B,602,BANK,,,IC,Invest Cont,354,,,,7000 N  SEPULVEDA                    BL,,34.1975,-118.4662
220811023,6/20/2022 0:00,6/9/2022 0:00,1430,8,West LA,898,1,330,BURGLARY FROM VEHICLE,0344 1300 1309 0216,44,M,O,104,DRIVEWAY,,,IC,Invest Cont,330,,,,2600 S  BEDFORD                      ST,,34.0374,-118.3842
221806651,2/28/2022 0:00,2/28/2022 0:00,630,18,Southeast,1823,2,624,BATTERY - SIMPLE ASSAULT,0342 1822 1300 0416 0444 0419 0429,32,F,H,503,HOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,10100 S  SAN PEDRO                    ST,,33.9447,-118.2695
220317045,9/16/2022 0:00,7/20/2022 0:00,1630,3,Southwest,325,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0202 1309 0416 1251,18,M,O,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,230,,,,2600    ELLENDALE                    PL,,34.0307,-118.2923
221914254,9/9/2022 0:00,9/9/2022 0:00,650,19,Mission,1989,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0906 0344,74,M,O,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,341,,,,8200    MORSE                        AV,,34.2206,-118.4164
221108572,5/1/2022 0:00,4/28/2022 0:00,2000,11,Northeast,1172,1,330,BURGLARY FROM VEHICLE,0344 1609 0358,34,F,W,101,STREET,,,IC,Invest Cont,330,,,,1300 N  BENTON                       WY,,34.0882,-118.2646
221908416,4/19/2022 0:00,3/1/2022 0:00,1200,19,Mission,1981,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",0913 1814 1817 0533 1259,16,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,810,,,,8500 N  SEPULVEDA                    BL,,34.2267,-118.4704
221214497,6/24/2022 0:00,6/24/2022 0:00,830,12,77th Street,1239,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,5900 S  VERMONT                      AV,,33.9872,-118.2915
221216535,7/27/2022 0:00,7/27/2022 0:00,1150,12,77th Street,1203,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,,,IC,Invest Cont,510,,,,4500 S  WESTERN                      AV,,34.0028,-118.3089
221223027,11/7/2022 0:00,8/6/2022 0:00,1600,12,77th Street,1256,2,810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",1259 0500 0533 0913 1814 1501 2024,17,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,810,,,,7500 S  FIGUEROA                     ST,,33.9717,-118.2827
220606729,2/27/2022 0:00,2/27/2022 0:00,130,6,Hollywood,636,1,330,BURGLARY FROM VEHICLE,0344 1307 1609 0329 1822,30,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,6500    YUCCA                        ST,,34.1039,-118.331
221308663,3/27/2022 0:00,3/27/2022 0:00,1120,13,Newton,1372,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,54TH                         ST,AVALON                       BL,33.9934,-118.2652
220708869,5/6/2022 0:00,5/5/2022 0:00,1015,7,Wilshire,713,1,330,BURGLARY FROM VEHICLE,0344 1822,29,F,W,101,STREET,,,IC,Invest Cont,330,,,,300 N  STANLEY                      AV,,34.0761,-118.3563
222004671,1/19/2022 0:00,1/13/2022 0:00,1715,20,Olympic,2049,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 2032 0394 0344,36,M,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,2900    FRANCIS                      AV,,34.0568,-118.2891
222014145,8/22/2022 0:00,8/22/2022 0:00,625,20,Olympic,2013,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0603 0361 0319 0432,27,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,IC,Invest Cont,930,,,,100 S  OXFORD                       AV,,34.0737,-118.3079
220810561,6/8/2022 0:00,5/31/2022 0:00,800,8,West LA,806,2,354,THEFT OF IDENTITY,0100 1822,39,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900    CHANTILLY                    RD,,34.0856,-118.4546
221519131,12/30/2022 0:00,12/29/2022 0:00,1800,15,N Hollywood,1532,1,320,"BURGLARY, ATTEMPTED",1609 1822,38,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,320,,,,5900    WILKINSON                    AV,,34.1773,-118.4041
220814622,9/17/2022 0:00,9/17/2022 0:00,1530,8,West LA,889,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1202 0329,54,F,H,122,"VEHICLE, PASSENGER/TRUCK",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,745,,,,LA CIENEGA                   BL,SAWYER,34.0426,-118.3764
220111797,5/6/2022 0:00,5/6/2022 0:00,1835,1,Central,153,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822 1402,28,M,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,998,,,6TH                          ST,SPRING                       ST,34.0466,-118.252
220905036,1/29/2022 0:00,1/28/2022 0:00,2200,9,Van Nuys,991,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0416,54,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,3800    SHERVIEW                     DR,,34.1384,-118.4642
220126354,12/14/2022 0:00,12/7/2022 0:00,1600,1,Central,162,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606 1304 1822,65,F,O,108,PARKING LOT,,,IC,Invest Cont,331,,,,700 S  FIGUEROA                     ST,,34.0494,-118.2599
221505931,2/11/2022 0:00,2/1/2022 0:00,1003,15,N Hollywood,1502,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,27,F,W,119,"PORCH, RESIDENTIAL",,,IC,Invest Cont,440,,,,12800    CANTARA                      ST,,34.2198,-118.4122
220505628,2/11/2022 0:00,2/11/2022 0:00,2050,5,Harbor,516,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0361 0913 0603 0369 0312 1402 0334,48,M,W,104,DRIVEWAY,107,OTHER FIREARM,IC,Invest Cont,230,998,,,1300    RAVENNA                      AV,,33.7888,-118.2687
221005139,2/1/2022 0:00,1/31/2022 0:00,1000,10,West Valley,1028,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,HAYNES                       ST,HAYVENHURST                  AV,34.1893,-118.4924
221214666,6/14/2022 0:00,6/11/2022 0:00,2100,12,77th Street,1245,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 0329 1822,50,F,H,108,PARKING LOT,,,IC,Invest Cont,420,,,,6400 S  VERMONT                      AV,,33.9766,-118.2919
220116946,7/27/2022 0:00,7/27/2022 0:00,445,1,Central,176,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1100 1822 1218 0430 2033,31,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,7TH                          ST,WALL,34.042,-118.2485
221417436,10/7/2022 0:00,10/7/2022 0:00,2250,14,Pacific,1441,1,761,BRANDISH WEAPON,0334 0605 1309 1310 1822,22,M,H,101,STREET,102,HAND GUN,IC,Invest Cont,761,,,,3000    PACIFIC                      AV,,33.9803,-118.4661
220712877,8/14/2022 0:00,5/28/2022 0:00,1200,7,Wilshire,717,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000 0913 1813 1814 0400 0432 0421 1821 1241 2001,43,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,300 N  MCCADDEN                     PL,,34.0762,-118.3373
221117937,12/29/2022 0:00,12/7/2022 0:00,1730,11,Northeast,1128,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1300 1606 1822,38,M,O,101,STREET,,,IC,Invest Cont,331,,,,400    LEWIS                        ST,,34.1201,-118.1801
221008318,4/23/2022 0:00,4/22/2022 0:00,1615,10,West Valley,1091,1,330,BURGLARY FROM VEHICLE,1822 0344 1300,48,F,W,116,OTHER/OUTSIDE,,,IC,Invest Cont,330,,,,3500    RESEDA                       BL,,34.1351,-118.5503
220311792,6/5/2022 0:00,6/5/2022 0:00,1600,3,Southwest,396,1,761,BRANDISH WEAPON,0432 0913 0334 1402 1407 1309,28,M,H,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,761,,,,HOOVER                       ST,41ST                         PL,34.0078,-118.2872
221220743,10/2/2022 0:00,10/2/2022 0:00,640,12,77th Street,1256,2,624,BATTERY - SIMPLE ASSAULT,1822 0400 0416,43,M,W,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,700 W  76TH                         ST,,33.9727,-118.285
221308068,3/16/2022 0:00,3/16/2022 0:00,1350,13,Newton,1351,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2033 0411 0305 1206 1822,36,F,H,101,STREET,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230,,,,VERNON                       AV,GRAND                        AV,34.0038,-118.2805
221405941,2/9/2022 0:00,2/9/2022 0:00,1300,14,Pacific,1437,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2032 0344,73,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,3500 S  SEPULVEDA                    BL,,34.0192,-118.4222
222014869,9/11/2022 0:00,9/10/2022 0:00,250,20,Olympic,2027,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1609 1822,66,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,740,,,,500 S  MARIPOSA                     AV,,34.0654,-118.2992
230804559,1/15/2023 0:00,11/15/2022 0:00,1420,8,West LA,849,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0913 1802,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,341,,,,8700 W  OLYMPIC                      BL,,34.0594,-118.3814
221812831,6/10/2022 0:00,6/7/2022 0:00,357,18,Southeast,1842,2,354,THEFT OF IDENTITY,0100 1822 0922,30,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,100 W  109TH                        ST,,33.9374,-118.2739
222008816,4/22/2022 0:00,4/21/2022 0:00,2000,20,Olympic,2002,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,MAPLEWOOD                    AV,ST ANDREWS                   PL,34.0803,-118.3114
221812070,6/3/2022 0:00,6/1/2022 0:00,2022,18,Southeast,1844,2,354,THEFT OF IDENTITY,1822 0100 0930,47,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,900 E  114TH                        ST,,33.9345,-118.2623
220707659,4/6/2022 0:00,4/6/2022 0:00,530,7,Wilshire,721,1,310,BURGLARY,0394 1822 0344,24,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,,,,100 N  SWALL                        DR,,34.0753,-118.3858
221704568,1/10/2022 0:00,1/8/2022 0:00,1200,17,Devonshire,1783,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),385,27,F,W,101,STREET,,,IC,Invest Cont,331,,,,VANALDEN                     AV,NORDHOFF                     ST,34.2355,-118.5492
220124518,11/15/2022 0:00,11/15/2022 0:00,1345,1,Central,171,1,210,ROBBERY,0344 0302 0334 1822 0327 1309 0355,41,M,H,108,PARKING LOT,109,SEMI-AUTOMATIC PISTOL,AA,Adult Arrest,210,,,,900    FRANCISCO                    ST,,34.047,-118.2647
221304056,1/1/2022 0:00,1/1/2022 0:00,1550,13,Newton,1327,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446 0416 1814,46,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,2200    HOOPER                       AV,,34.0189,-118.2481
221610885,7/28/2022 0:00,7/26/2022 0:00,1730,16,Foothill,1695,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,2000,21,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511,VERBAL THREAT,AO,Adult Other,930,,,,11100    ARMINTA                      ST,,34.2139,-118.3725
220907776,4/9/2022 0:00,4/9/2022 0:00,200,9,Van Nuys,985,2,624,BATTERY - SIMPLE ASSAULT,0448 1822 1218 1202 0444,63,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,SYLMAR,MILBANK,34.153,-118.4465
220205995,2/11/2022 0:00,2/11/2022 0:00,30,2,Rampart,248,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0344 1822 0377 1606,31,M,A,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,331,,,,400    WITMER                       ST,,34.0579,-118.2642
220708067,4/17/2022 0:00,4/17/2022 0:00,736,7,Wilshire,701,1,310,BURGLARY,1402 1601 0216 1822,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,310,998,,,8000    ROMAINE                      ST,,34.0888,-118.3638
221613970,11/4/2022 0:00,11/2/2022 0:00,1800,16,Foothill,1612,2,624,BATTERY - SIMPLE ASSAULT,0361 0416 0400,32,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,13100    JUDD                         ST,,34.2727,-118.4186
222015540,10/4/2022 0:00,10/4/2022 0:00,2245,20,Olympic,2041,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0913 2000 0416 1814,54,M,A,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,,3900 W  OLYMPIC                      BL,,34.0536,-118.3202
221214787,6/27/2022 0:00,6/25/2022 0:00,2200,12,77th Street,1203,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1822,64,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740,,,,1600 W  50TH                         ST,,33.9982,-118.3068
